Job no.,Priority,PM,Sales Category,Rework,Order,Promised,Line,OpenQty,Open Value (Discounted),Open Value,Fixture Type,Product Code,Sched. Ship Date,Final Assembly (HRS),Status,Comment,Pick Status,MachineShop Delivered,Wiring Delivered,Issue Resolved,Production Comment,Complexity ,Production Group,Total Sections,Ballast/Driver Qty,(Wiring) Pick Status,(LED) Pick Status,(MS) Pick Status,Material Check,Status2,Missing Materials,Production Schedule,Priority List MEETING,Column2,Column3,Complete/Partial,Nc Reason,Solved?,ISSUE,Time 1,Time 2,Time Unid,Value Unid,Real sections,Real Time,Real Value,Column12,Real Status,Completed Sections,Remaining Sections,Saw,BA ,weld,lens,Product Name,Short Name,Order Issue
78542-1,,Zahra,Regular,FALSE,78542,High Priority,1,4,0,2256,P5-6',"B2SQDLED-400-80-30-L-6'-W-UNV-DP-1-CA(36"")",20.02.2019,28,Machine Shop Started,,,,,TRUE,,A - Regular,15,4,8,,,,NO,Machine Shop Started,Material+Cartridge,,,1,#REF!,Complete,Missing info. In SD,TRUE,,0.466666667,0:25:29,7,564,4,28.00,2256.00,- ,Machine Shop Started,0,4,FALSE,FALSE,,,"B2SQDLED-400-80-30-L-6'-W-UNV-DP-1-CA(36"")",B2SQDLED,
78542-2,,Zahra,Regular,FALSE,78542,High Priority,2,1,0,752,P6-8',"B2SQDLED-400-80-30-L-8'-W-UNV-DP-1-CA(36"")",20.02.2019,7,Machine Shop Started,,,,,FALSE,,A - Regular,15,1,2,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.116666667,0:06:22,7,752,1,7.00,752.00,- ,Machine Shop Started,0,1,FALSE,FALSE,,,"B2SQDLED-400-80-30-L-8'-W-UNV-DP-1-CA(36"")",B2SQDLED,
78542-3,,Zahra,Regular,FALSE,78542,High Priority,3,7,0,2632,P7-4',B2SQSLED-400-80-30-L-4'-W-UNV-DP-1-SC,20.02.2019,33.6,Machine Shop Started,,,,,TRUE,,A - Regular,15,7,8,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,Others,TRUE,,0.56,0:30:35,4.8,376,7,33.60,2632.00,- ,Machine Shop Started,0,7,FALSE,FALSE,,,B2SQSLED-400-80-30-L-4'-W-UNV-DP-1-SC,B2SQSLED,
78542-4,,Zahra,Regular,FALSE,78542,High Priority,4,6,0,2256,P4-4',"B2SQDLED-400-80-30-L-4'-W-UNV-DP-1-CA(36"")",20.02.2019,21,Machine Shop Started,,,,,FALSE,,A - Regular,15,6,5,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,0.35,0:19:07,3.5,376,6,21.00,2256.00,- ,Machine Shop Started,0,6,FALSE,FALSE,,,"B2SQDLED-400-80-30-L-4'-W-UNV-DP-1-CA(36"")",B2SQDLED,
78927-1,,Zahra,Regular,FALSE,78927,High Priority,1,37,0,13660.4,LA,DIALED-22-2500-80-TW2765-VL-W-UNV-DALIDT6-1-TB15-C(ELDOLED DUALDRIVER),06.02.2019,103.6,Machine Shop Started,,Picked - Complete,,,FALSE,,A - Regular,10,37,37,,,,NO,Machine Shop Started,Material,,,1,1,Partial Order,0,FALSE,0,1.726666667,1:43:36,2.8,369.2,37,103.60,13660.40,04.02.2019,Machine Shop Started,0,37,FALSE,TRUE,,Done,DIALED-22-2500-80-TW2765-VL-W-UNV-DALIDT6-1-TB15-C(ELDOLED DUALDRIVER),DIALED,Order Flagged
78927-2,,Zahra,Regular,FALSE,78927,High Priority,2,17,0,9937.52,LAE,DIALED-22-2500-80-TW2765-VL-W-UNV-DALIDT6-1-TB15-B1(BSL310LP)-C(ELDOLED DUALDRIVER),06.02.2019,107.1,Machine Shop Started,,Picked - Complete,,,FALSE,,A - Regular,10,17,17,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,1.785,1:47:06,6.3,584.56,17,107.10,9937.52,04.02.2019,Machine Shop Started,0,17,FALSE,TRUE,,Done,DIALED-22-2500-80-TW2765-VL-W-UNV-DALIDT6-1-TB15-B1(BSL310LP)-C(ELDOLED DUALDRIVER),DIALED,Order Flagged
78927-3,,Zahra,Regular,FALSE,78927,High Priority,3,22,0,10914.2,LB,DIALED-24-3100-80-TW2765-VL-W-UNV-DALIDT6-1-TB15-C(ELDOLED DUALDRIVER),06.02.2019,72.6,Machine Shop Started,,Picked - Complete,,,FALSE,,A - Regular,10,22,22,,,,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,1.21,1:12:36,3.3,496.1,22,72.60,10914.20,04.02.2019,Machine Shop Started,0,22,FALSE,TRUE,,Done,DIALED-24-3100-80-TW2765-VL-W-UNV-DALIDT6-1-TB15-C(ELDOLED DUALDRIVER),DIALED,Order Flagged
78927-4,,Zahra,Regular,FALSE,78927,High Priority,4,1,0,698.04,LC-4',"SP000-SCDI-500-300-80-TW2765-SO-FL-4'-W-UNV-O(ELDOLED DUALDRIVE)-2-CT15(36"")",06.02.2019,7.6,Machine Shop Finished,,,,31.01.2019,FALSE,,A - Regular,7,1,2,Picked - Complete,,,NO,Machine Shop Finished - Incomplete,+Cartridge,,,1,1,Partial Order,Others,FALSE,Others,0.126666667,0:06:55,7.6,698.04,1,7.60,698.04,- ,Machine Shop Finished,0,1,TRUE,TRUE,,Done,SCDI-500-300-80-TW2765-SO-FL-4,SCDI,Order Flagged
78927-5,,Zahra,Regular,FALSE,78927,High Priority,5,4,0,10822.08,LC-16',"SP000-SCDI-500-300-80-TW2765-SO-FL-16'-W-UNV-O(ELDOLED DUALDRIVE)-2-CT15(36"")",06.02.2019,94.4,Machine Shop Finished,,,,31.01.2019,FALSE,,A - Regular,7,8,16,Picked - Complete,,,NO,Machine Shop Finished - Incomplete,+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.573333333,1:25:54,11.8,1352.76,8,94.40,10822.08,- ,Machine Shop Finished,0,8,TRUE,TRUE,,Done,SCDI-500-300-80-TW2765-SO-FL-1,SCDI,Order Flagged
78927-6,,Zahra,Regular,FALSE,78927,High Priority,6,4,0,11652.76,LCE-16',"SP000-SCDI-500-300-80-TW2765-SO-FL-16'-W-UNV-O(ELDOLED DUALDRIVE)-2-CT15(36"")-B1(BSL310LP)",06.02.2019,109.6,Machine Shop Finished,,,,31.01.2019,FALSE,,A - Regular,7,8,20,Picked - Complete,,,NO,Machine Shop Finished - Incomplete,+Cartridge,,,0,1,Partial Order,0,FALSE,0,1.826666667,1:39:44,13.7,1456.595,8,109.60,11652.76,- ,Machine Shop Finished,0,8,TRUE,TRUE,,Done,SCDI-500-300-80-TW2765-SO-FL-1,SCDI,Order Flagged
79198-1,,JoeB,Regular,FALSE,79198,High Priority,1,6,0,5880,F1-14',SCR-500-80-30-FL-14'-W-UNV-DP-1-DF,05.02.2019,69,Machine Shop Finished,,Picked - Complete,,30.01.2019,FALSE,,A - Regular,12,12,12,Picked - Complete,Picked - Complete,,OK,Machine Shop Finished -Ready,,,,1,#REF!,Complete,0,FALSE,0,1.15,1:02:47,5.75,490,12,69.00,5880.00,- ,Machine Shop Finished,0,12,TRUE,FALSE,,,SCR-500-80-30-FL-14'-W-UNV-DP-1-DF,SCR,
79375-1,,stanb,Mockup/Samples,FALSE,79375,High Priority,1,1,180,180,A,"SK-10003-ARC-AL 1' 11 9/16""-400-80-35-SO-W-UNV-DP-1-DS-C(CORD AND PLUG)",01.02.2019,4.3,Machine Shop Finished,SAMPLE FOR HOWARD,Picked - Complete,03.02.2019,,FALSE,,C - Small,1,1,1,,,,OK,Machine Shop Finished -Ready,,,,1,#REF!,Complete,0,FALSE,0,0.071666667,0:03:55,4.3,180,1,4.30,180.00,- ,Machine Shop Finished,0,1,FALSE,FALSE,,,"SK-10003-ARC-AL 1' 11 9/16""-400-80-35-SO-W-UNV-DP-1-DS-C(CORD AND PLUG)",SK,
77249-1,,jatin,Mockup/Samples,FALSE,77249,High Priority,1,2,1440,1440,PRIVATE OFFICE - NEIL,SCML-8-BW-400-MLB(16)-300-GR-80-35-AP-UNV-DP-1-CA(36)-EN(1),18.01.2019,16,Machine Shop Finished,"For Axis 
Lines 1-2-4-7-9-12 must be ready by 1/10.  Contractor waiting to install.",Picked - Complete,,24.01.2019,FALSE,,A - Regular,1,2,4,Picked - Complete,,,OK,Machine Shop Finished -Ready,,,,1,1,Partial Order,Others,FALSE,Others,0.266666667,0:14:34,8,720,2,16.00,1440.00,- ,Machine Shop Finished,0,2,TRUE,TRUE,,Done,SCML-8-BW-400-MLB(16)-300-GR-80-35-AP-UNV-DP-1-CA(36)-EN(1),SCML,Order Flagged
77249-2,,jatin,Mockup/Samples,FALSE,77249,High Priority,2,1,1360,1360,MEETING ROOM 4,STSFF-SO(16-400)-80-35-AL(2)+AT(2)-MKL(10)-80-35-W-BLK-BLK-UNV-MD-1-SBS-C(REMOTE ENLIGHTED INTEGRAL SENSOR),10.01.2019,40,Machine Shop Finished,"For Axis 
Lines 1-2-4-7-9-12 must be ready by 1/10.  Contractor waiting to install.",Picked - Complete,23.01.2019,,TRUE,,A - Regular,1,7,8,,,Picked - Complete,OK,Machine Shop Finished -Ready,,04.02.2019,,0,1,Partial Order,Missing info. In SD,FALSE,Missing info. In SD,0.666666667,0:36:24,5.714285714,194.2857143,7,40.00,1360.00,04.02.2019,Machine Shop Finished,0,7,TRUE,TRUE,,Done,STSFF-SO(16-400)-80-35-AL(2)+AT(2)-MKL(10)-80-35-W-BLK-BLK-UNV-MD-1-SBS-C(REMOTE ENLIGHTED INTEGRAL SENSOR),STSFF,Order Flagged
77249-3,,jatin,Mockup/Samples,FALSE,77249,High Priority,3,1,680,680,MEETING ROOM 3,ED2WD-1000-80-35-UB-8-W-W-UNV-DP-1-FL-C(REMOTE DRIVER AND ENLIGHTED INTEGRAL SENSOR),24.01.2019,10.26,Machine Shop Finished,"For Axis 
Lines 1-2-4-7-9-12 must be ready by 1/10.  Contractor waiting to install.",,,,FALSE,,A - Regular,4,1,2,,,,OK,Machine Shop Finished -Ready,,,,0,1,Partial Order,0,FALSE,0,0.171,0:09:20,10.26,680,1,10.26,680.00,- ,Machine Shop Finished,0,1,TRUE,TRUE,,Done,ED2WD-1000-80-35-UB-8-W-W-UNV-DP-1-FL-C(REMOTE DRIVER AND ENLIGHTED INTEGRAL SENSOR),ED2WD,Order Flagged
77249-4,,jatin,Mockup/Samples,FALSE,77249,High Priority,4,1,2100,2100,HR OFFICE,SCDIPAT-REC-90-500-300-80-35-BW-0.5M-6X8-NL-W-UNV-DP-1-CTS(12)-EN(1),18.01.2019,40.18,Machine Shop Finished,"For Axis 
Lines 1-2-4-7-9-12 must be ready by 1/10.  Contractor waiting to install.",Picked - Complete,11.01.2019,,TRUE,,A - Regular,1,4,16,,Picked - Complete,Picked - Complete,OK,Machine Shop Finished -Ready,,,,0,1,Partial Order,Wrong info. In SD,FALSE,Wrong info. In SD,0.669666667,0:36:34,10.045,525,4,40.18,2100.00,- ,Machine Shop Finished,0,4,TRUE,TRUE,Ready,Done,SCDIPAT-REC-90-500-300-80-35-BW-0.5M-6X8-NL-W-UNV-DP-1-CTS(12)-EN(1),SCDIPAT,Order Flagged
77249-10,,jatin,Mockup/Samples,FALSE,77249,High Priority,10,1,510,510,MICHAEL R,ED2-1000-80-35-UB-6-W-W-UNV-MD-1-90D-CA(36)-FL-C(REMOTE ENLIGHTED INTEGRAL SENSOR),24.01.2019,10.26,Machine Shop Started,"For Axis 
Lines 1-2-4-7-9-12 must be ready by 1/10.  Contractor waiting to install.",,,,FALSE,,A - Regular,4,1,2,,,,OK,Machine Shop Started,,,,1,1,Partial Order,Mechanical issue,FALSE,Mechanical issue,0.171,0:09:20,10.26,510,1,10.26,510.00,- ,Machine Shop Started,0,1,TRUE,TRUE,,Done,ED2-1000-80-35-UB-6-W-W-UNV-MD-1-90D-CA(36)-FL-C(REMOTE ENLIGHTED INTEGRAL SENSOR),ED2,Order Flagged
77249-11,,jatin,Mockup/Samples,FALSE,77249,High Priority,11,1,510,510,LAZER,ED2-1000-80-35-UB-6-W-W-UNV-MD-1-45D-CA(36)-FL-C(REMOTE ENLIGHTED INTEGRAL SENSOR),24.01.2019,10.26,Machine Shop Finished,"For Axis 
Lines 1-2-4-7-9-12 must be ready by 1/10.  Contractor waiting to install.",,,,FALSE,,A - Regular,4,1,2,,,,OK,Machine Shop Finished -Ready,,,,0,1,Partial Order,0,FALSE,0,0.171,0:09:20,10.26,510,1,10.26,510.00,- ,Machine Shop Finished,0,1,TRUE,TRUE,,Done,ED2-1000-80-35-UB-6-W-W-UNV-MD-1-45D-CA(36)-FL-C(REMOTE ENLIGHTED INTEGRAL SENSOR),ED2,Order Flagged
77249-15,,jatin,Mockup/Samples,FALSE,77249,High Priority,15,1,340,340,HR CORRIDOR,ED2-1000-80-35-UB-4-W-W-UNV-MD-1-45D-CA(36)-FL-C(REMOTE ENLIGHTED INTEGRAL SENSOR),24.01.2019,7.45,Machine Shop Finished,"For Axis 
Lines 1-2-4-7-9-12 must be ready by 1/10.  Contractor waiting to install.",,,,FALSE,,A - Regular,4,1,1,,,,OK,Machine Shop Finished -Ready,,,,0,1,Partial Order,0,FALSE,0,0.124166667,0:06:47,7.45,340,1,7.45,340.00,- ,Machine Shop Finished,0,1,TRUE,TRUE,,Done,ED2-1000-80-35-UB-4-W-W-UNV-MD-1-45D-CA(36)-FL-C(REMOTE ENLIGHTED INTEGRAL SENSOR),ED2,Order Flagged
78306-1,,Sacha,NPI,FALSE,78306,Regular,1,1,500,500,COPPER-6',"SCILAC-AC(2)-D24-D-500-80-30-BW-6'0""-C(BRIGHT COPPER)-120-DP-2-CA(36)",06.02.2019,8,Machine Shop Started,,,,,FALSE,,C - Small,12,1,2,,,,NO,Machine Shop Started,Material,,,1,1,Partial Order,Shortage,FALSE,Shortage,0.133333333,0:07:17,8,500,1,8.00,500.00,- ,Machine Shop Started,0,1,FALSE,FALSE,,Done,"SCILAC-AC(2)-D24-D-500-80-30-BW-6'0""-C(BRIGHT COPPER)-120-DP-2-CA(36)",SCILAC,Order Flagged
75467-6,,stanb,NPI,FALSE,75467,Regular,6,3,3600,3600,L-04-14',NPI-N18003-GPDLED-1000-80-TW2750-RG2-14-W-O(DALIDT6)-1-CA(72)-LBC,29.11.2018,0,Machine Shop Finished,"HARVARD NPI - MUST DO ON TIME!!!
RE-SCHEDULED TO NOV 29th (from 11/09) - PER FAIZ",,,,FALSE,,A - Regular,4,6,12,,,,NO,Machine Shop Finished - Incomplete,Material+Cartridge,,,1,#REF!,Complete,Others,FALSE,Others,0,0:00:00,0,600,6,0.00,3600.00,- ,Machine Shop Finished,0,6,TRUE,TRUE,,Done,NPI-N18003-GPDLED-1000-80-TW2750-RG2-14-W-O(DALIDT6)-1-CA(72)-LBC,NPI,Order Flagged
76884-1,,stanb,NPI,FALSE,76884,Regular,1,2,1840,1840,A,"NPI-N18008-SKPE-10004-SL60/40-CIR-AL# 12' 6.75""-1000-80-35-SO-W-UNV-D-1-CA(36)",06.02.2019,0,Wiring Started,,,,,FALSE,,C - Small,1,4,12,,,,NO,Wiring Issue,Material+Cartridge,,,1,#REF!,Complete,Mechanical issue,FALSE,Mechanical issue,0,0:00:00,0,460,4,0.00,1840.00,- ,Wiring Started,0,4,TRUE,TRUE,,Done,"NPI-N18008-SKPE-10004-SL60/40-CIR-AL# 12' 6.75""-1000-80-35-SO-W-UNV-D-1-CA(36)",NPI,Order Flagged
78982-1,,Jessica,Regular,FALSE,78982,Regular,1,2,0,1020,AL7-6',BBRLED-400-80-35-FL-6'-W-UNV-DP-1-TG15,12.02.2019,9.4,Machine Shop Started,,,,,FALSE,,C - Small,12,2,4,,,,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.156666667,0:08:33,4.7,510,2,9.40,1020.00,- ,Machine Shop Started,0,2,FALSE,FALSE,,,BBRLED-400-80-35-FL-6'-W-UNV-DP-1-TG15,BBRLED,
78986-1,,Jessica,Regular,FALSE,78986,Regular,1,4,0,2040,AL7-6',BBRLED-400-80-35-FL-6'-W-UNV-DP-1-TG15,08.02.2019,18.4,Machine Shop Started,,Picked - Complete,29.01.2019,,FALSE,,C - Small,12,4,8,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.306666667,0:16:45,4.6,510,4,18.40,2040.00,- ,Machine Shop Started,0,4,TRUE,FALSE,,,BBRLED-400-80-35-FL-6'-W-UNV-DP-1-TG15,BBRLED,
79106-1,,Jessica,Regular,FALSE,79106,Priority,1,3,0,1710,LT-09-6' G,BBRLED-400-80-35-FL-6'-W-UNV-DP-1-TG9,07.02.2019,14.1,Machine Shop Started,"NEEDS ON SITE FOR FEB 13TH 

SHIPPING TO: 
10 W. Manor Way
Robbinsville NJ 08691
United States",Picked - Complete,29.01.2019,,FALSE,,C - Small,12,3,3,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material,,,1,1,Partial Order,0,FALSE,0,0.235,0:12:50,4.7,570,3,14.10,1710.00,- ,Machine Shop Started,0,3,TRUE,FALSE,,,BBRLED-400-80-35-FL-6'-W-UNV-DP-1-TG9,BBRLED,
79106-2,,Jessica,Regular,FALSE,79106,Priority,2,3,0,1710,LT-09-6' F,BBRLED-400-80-35-FL-6'-W-UNV-DP-1-D,07.02.2019,14.1,Machine Shop Started,"NEEDS ON SITE FOR FEB 13TH 

SHIPPING TO: 
10 W. Manor Way
Robbinsville NJ 08691
United States",Picked - Complete,29.01.2019,,FALSE,,C - Small,12,3,3,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.235,0:12:50,4.7,570,3,14.10,1710.00,- ,Machine Shop Started,0,3,TRUE,FALSE,,,BBRLED-400-80-35-FL-6'-W-UNV-DP-1-D,BBRLED,
78636-1,,Jessica,Regular,FALSE,78636,Regular,1,1,0,300,W3-4',BMDLED-1000-80-30-SO-4'-BLK-UNV-DP-1-SA(48),04.02.2019,4.8,Machine Shop Finished,,Picked - Complete,25.01.2019,29.01.2019,FALSE,,C - Small,12,1,1,,,Picked - Complete,NO,Machine Shop Finished - Incomplete,Material,01.02.2019,,1,#REF!,Complete,0,FALSE,0,0.08,0:04:22,4.8,300,1,4.80,300.00,01.02.2019,Machine Shop Finished,0,1,TRUE,TRUE,,Done,BMDLED-1000-80-30-SO-4'-BLK-UNV-DP-1-SA(48),BMDLED,
78822-1,,Jessica,Regular,FALSE,78822,Regular,1,2,0,960,L7-4',BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST-B1(BSL310LP),08.02.2019,15,Machine Shop Started,,Picked - Complete,03.02.2019,,FALSE,,C - Small,12,2,2,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.25,0:13:39,7.5,480,2,15.00,960.00,- ,Machine Shop Started,0,2,TRUE,FALSE,,,BMRLED-750-80-30-FL-4'-W-UNV-DP-1-ST-B1(BSL310LP),BMRLED,
78822-2,,Jessica,Regular,FALSE,78822,Regular,2,1,0,480,L2-6',BMRLED-750-80-30-ASO-6'-W-UNV-DP-1-ST,08.02.2019,5.9,Machine Shop Started,,Picked - Complete,03.02.2019,,FALSE,,C - Small,12,1,1,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,0,1,Partial Order,0,FALSE,0,0.098333333,0:05:22,5.9,480,1,5.90,480.00,- ,Machine Shop Finished,0,1,TRUE,FALSE,,,BMRLED-750-80-30-ASO-6'-W-UNV-DP-1-ST,BMRLED,
78822-3,,Jessica,Regular,FALSE,78822,Regular,3,3,0,2400,L5-10',CCL-SL-500-80-30-CL(10')-W-UNV-DP-1-C,08.02.2019,28.5,Machine Shop Started,,Picked - Complete,03.02.2019,,FALSE,,C - Small,12,3,9,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.475,0:25:56,9.5,800,3,28.50,2400.00,- ,Machine Shop Finished,0,3,TRUE,FALSE,,,CCL-SL-500-80-30-CL(10')-W-UNV-DP-1-C,CCL,
78822-4,,Jessica,Regular,FALSE,78822,Regular,4,1,0,560,L5-7',CCL-SL-500-80-30-CL(7')-W-UNV-DP-1-C,08.02.2019,7,Machine Shop Started,,Picked - Complete,03.02.2019,,FALSE,,C - Small,12,1,2,,,Picked - Complete,NO,Machine Shop Started,Material,,,0,1,Partial Order,0,FALSE,0,0.116666667,0:06:22,7,560,1,7.00,560.00,- ,Machine Shop Finished,0,1,TRUE,FALSE,,,CCL-SL-500-80-30-CL(7')-W-UNV-DP-1-C,CCL,
78617-1,,Joshua,Regular,FALSE,78617,High Priority,1,1,0,1340,LT-6-16',"GPRLED-NLNW-650-80-35-RG2-16'0""-W-UNV-DP-1-TB15",22.02.2019,11.1,Scheduled/Released,,Picked - Complete,,,FALSE,,C - Small,12,2,2,,,,NO,Scheduled/Released,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.185,0:10:06,5.55,670,2,11.10,1340.00,- ,Scheduled/Released,0,2,FALSE,FALSE,,,"GPRLED-NLNW-650-80-35-RG2-16'0""-W-UNV-DP-1-TB15",GPRLED,
78650-1,,Sacha,Regular,FALSE,78650,High Priority,1,3,0,2040,A-8',BBDLED-1000-80-35-SO-8'-W-UNV-DP-1-CT15(36),04.02.2019,27,Machine Shop Started,MUST SHIP 2/4,Picked - Complete,03.02.2019,,FALSE,,A - Regular,15,3,6,,,Picked - Complete,OK,Machine Shop Started,,,,1,1,Partial Order,0,FALSE,0,0.45,0:24:34,9,680,3,27.00,2040.00,- ,Machine Shop Started,0,3,TRUE,TRUE,,,BBDLED-1000-80-35-SO-8'-W-UNV-DP-1-CT15(36),BBDLED,
78650-2,,Sacha,Regular,FALSE,78650,High Priority,2,12,0,4080,A-4',BBRLED-1000-80-35-FL-4'-W-UNV-DP-1-TB15,04.02.2019,36,Machine Shop Started,MUST SHIP 2/4,Picked - Complete,03.02.2019,,FALSE,,A - Regular,15,12,12,,,Picked - Complete,OK,Machine Shop Started,,,,0,1,Partial Order,0,FALSE,0,0.6,0:32:46,3,340,12,36.00,4080.00,- ,Machine Shop Started,0,12,FALSE,FALSE,,,BBRLED-1000-80-35-FL-4'-W-UNV-DP-1-TB15,BBRLED,
78651-1,,Sacha,Regular,FALSE,78651,Regular,1,1,0,670.6,LW2-6,SLWLED-SL 75/25-1000-80-35-RE-6-W-UNV-DP-1,05.02.2019,6.8,Machine Shop Finished,,Picked - Complete,25.01.2019,30.01.2019,FALSE,,A - Regular,12,1,2,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,,,1,#REF!,Complete,0,FALSE,0,0.113333333,0:06:11,6.8,670.6,1,6.80,670.60,- ,Machine Shop Finished,0,1,TRUE,FALSE,,,SLWLED-SL 75/25-1000-80-35-RE-6-W-UNV-DP-1,SLWLED,
78651-2,,Sacha,Regular,FALSE,78651,Regular,2,8,0,7153.2,LW2-8,SLWLED-SL 75/25-1000-80-35-RE-8-W-UNV-DP-1,05.02.2019,54.4,Machine Shop Finished,,Picked - Complete,25.01.2019,30.01.2019,FALSE,,A - Regular,12,8,16,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,,,0,#REF!,Complete,0,FALSE,0,0.906666667,0:49:30,6.8,894.15,8,54.40,7153.20,- ,Machine Shop Finished,0,8,TRUE,FALSE,,,SLWLED-SL 75/25-1000-80-35-RE-8-W-UNV-DP-1,SLWLED,
78651-3,,Sacha,Regular,FALSE,78651,Regular,3,1,0,1341.2,LW2-12,SLWLED-SL 75/25-1000-80-35-RE-12-W-UNV-DP-1,05.02.2019,9,Machine Shop Finished,,Picked - Complete,25.01.2019,30.01.2019,FALSE,,A - Regular,12,1,3,Picked - Complete,,Picked - Complete,OK,Machine Shop Finished -Ready,,,,0,#REF!,Complete,0,FALSE,0,0.15,0:08:11,9,1341.2,1,9.00,1341.20,- ,Machine Shop Finished,0,1,TRUE,FALSE,,,SLWLED-SL 75/25-1000-80-35-RE-12-W-UNV-DP-1,SLWLED,
78053-2,,Rajithan,Regular,FALSE,78053,High Priority,2,1,0,6400,C1-10005,"SK-10005-CIR-AL#23' 6 3/4""-400-80-30-SO-W-UNV-DP-1-DS",14.02.2019,34,Scheduled/Released,,Picked - Complete,03.02.2019,,FALSE,,C - Small,1,8,4,,,Picked - Complete,NO,Scheduled/Released,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,0.566666667,0:30:56,4.25,800,8,34.00,6400.00,- ,Scheduled/Released,0,8,FALSE,FALSE,,,"SK-10005-CIR-AL#23' 6 3/4""-400-80-30-SO-W-UNV-DP-1-DS",SK,
78058-1,,Rajithan,Regular,FALSE,78058,Regular,1,9,0,6549.39,C-6',"BBRLED-500-80-35-FL-6'0""-W-UNV-DP-1-D",04.02.2019,45,Machine Shop Started,,,25.01.2019,,FALSE,,C - Small,15,9,9,,Picked - Complete,Picked - Complete,NO,Machine Shop Started,Material,,,1,1,Partial Order,0,FALSE,0,0.75,0:40:57,5,727.71,9,45.00,6549.39,- ,Machine Shop Finished,0,9,TRUE,FALSE,,Done,"BBRLED-500-80-35-FL-6'0""-W-UNV-DP-1-D",BBRLED,
78590-1,,Jessica,Regular,FALSE,78590,Regular,1,9,0,7884,D-12',STSLF-SO-400-80-35-12'-BLK-UNV-MD-1-SG9,12.02.2019,63,Machine Shop Started,,Picked - Complete,03.02.2019,,FALSE,,A - Regular,12,9,18,,,Picked - Complete,NO,Machine Shop Started,Material+Cartridge,,,1,1,Partial Order,0,FALSE,0,1.05,0:57:20,7,876,9,63.00,7884.00,- ,Machine Shop Started,0,9,FALSE,FALSE,,,STSLF-SO-400-80-35-12'-BLK-UNV-MD-1-SG9,STSLF,
77526-1,,Sacha,Regular,FALSE,77526,High Priority,1,4,0,808,"LP4-4'-0""","SCD-500-80-35-2P-4' 0""-W-UNV-DP-1-CA(60)",20.02.2019,18,Machine Shop Started,,,,,FALSE,,A - Regular,4,4,4,,,,NO,Machine Shop Started,Material+Cartridge,,,1,#REF!,Complete,0,FALSE,0,0.3,0:16:23,4.5,202,4,18.00,808.00,- ,Machine Shop Started,0,4,TRUE,TRUE,,,"SCD-500-80-35-2P-4' 0""-W-UNV-DP-1-CA(60)",SCD,Order Flagged
77526-2,,Sacha,Regular,FALSE,77526,High Priority,2,22,0,8888,"LP8-8'-0""","SCD-500-80-35-2P-8' 0""-W-UNV-DP-1-CA(60)",20.02.2019,154,Machine Shop Started,,,,,FALSE,,A - Regular,4,22,22,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,2.566666667,2:20:08,7,404,22,154.00,8888.00,- ,Machine Shop Started,0,22,TRUE,TRUE,,,"SCD-500-80-35-2P-8' 0""-W-UNV-DP-1-CA(60)",SCD,Order Flagged
77526-3,,Sacha,Regular,FALSE,77526,High Priority,3,8,0,6464,"LP16-16'-0""","SCD-500-80-35-2P-16' 0""-W-UNV-DP-1-CA(60)",20.02.2019,108,Machine Shop Started,,,,,FALSE,,A - Regular,4,16,16,,,,NO,Machine Shop Started,Material+Cartridge,,,0,#REF!,Complete,0,FALSE,0,1.8,1:38:17,6.75,404,16,108.00,6464.00,- ,Machine Shop Started,0,16,TRUE,TRUE,,,"SCD-500-80-35-2P-16' 0""-W-UNV-DP-1-CA(60)",SCD,Order Flagged
